maintenance_id,train_id,maintenance_type,start_date,end_date,duration_days,cost,technician_employee_id,status,workshop_station_id,notes
MNT01335,TR0078,Safety Audit,2024-01-04,2024-01-07,3,110271.7,EMP0465,Completed,ST056,All systems OK
MNT01336,TR0035,Engine Overhaul,2024-07-22,2024-08-01,10,449545.01,EMP0392,Completed,ST073,Critical issue found
MNT01337,TR0014,Scheduled Service,2023-03-18,2023-04-13,26,330541.14,EMP0054,Completed,ST070,All systems OK
MNT01338,TR0162,Wheel Replacement,2023-05-12,2023-05-17,5,86891.26,EMP0067,Completed,ST066,All systems OK
MNT01339,TR0132,Brake Inspection,2023-11-27,2023-12-13,16,182467.8,EMP0476,Completed,ST048,Critical issue found
MNT01340,TR0026,Brake Inspection,2024-09-09,2024-10-02,23,8121.64,EMP0493,Completed,ST022,Critical issue found
MNT01341,TR0016,Safety Audit,2023-11-06,2023-12-06,30,488258.52,EMP0260,Completed,ST033,All systems OK
MNT01342,TR0001,Interior Refurbishment,2023-02-11,2023-02-27,16,67587.19,EMP0042,Completed,ST018,Routine check completed
MNT01343,TR0058,Scheduled Service,2024-12-28,2025-01-06,9,174171.54,EMP0147,Completed,ST027,Parts replaced
MNT01344,TR0184,Interior Refurbishment,2024-08-26,2024-09-02,7,172514.08,EMP0248,Completed,ST009,Awaiting spare parts
MNT01345,TR0031,Interior Refurbishment,2024-05-04,2024-05-07,3,380980.23,EMP0341,Completed,ST019,Parts replaced
MNT01346,TR0173,Engine Overhaul,2023-03-07,2023-03-24,17,158255.66,EMP0491,Scheduled,ST023,Parts replaced
MNT01347,TR0157,Wheel Replacement,2023-01-14,2023-01-20,6,408728.36,EMP0496,Completed,ST036,Awaiting spare parts
MNT01348,TR0085,Safety Audit,2024-05-09,2024-05-13,4,308657.91,EMP0163,Completed,ST049,Awaiting spare parts
MNT01349,TR0112,Interior Refurbishment,2023-09-23,2023-10-12,19,213844.48,EMP0332,Scheduled,ST059,Routine check completed
MNT01350,TR0077,Interior Refurbishment,2023-10-12,2023-10-19,7,78166.98,EMP0488,Completed,ST029,All systems OK
MNT01351,TR0019,AC Servicing,2023-10-24,2023-10-27,3,135523.59,EMP0211,In Progress,ST072,Awaiting spare parts
MNT01352,TR0063,Signaling Equipment,2024-01-05,2024-02-02,28,119789.29,EMP0255,Completed,ST014,Critical issue found
MNT01353,TR0044,Wheel Replacement,2023-08-11,2023-08-18,7,488746.56,EMP0451,Completed,ST075,Parts replaced
MNT01354,TR0122,Electrical Check,2023-11-30,2023-12-01,1,396106.03,EMP0306,Deferred,ST013,Critical issue found
MNT01355,TR0144,Pantry Car Cleaning,2023-08-24,2023-09-21,28,448184.39,EMP0310,Completed,ST026,Routine check completed
MNT01356,TR0134,Electrical Check,2024-06-13,2024-07-10,27,462307.1,EMP0474,Completed,ST032,All systems OK
MNT01357,TR0037,Signaling Equipment,2024-06-04,2024-06-12,8,436707.69,EMP0384,Scheduled,ST069,Awaiting spare parts
MNT01358,TR0103,Interior Refurbishment,2024-03-19,2024-03-27,8,135297.2,EMP0445,Completed,ST074,Routine check completed
MNT01359,TR0176,Engine Overhaul,2024-05-10,2024-05-14,4,255362.04,EMP0406,Completed,ST020,Parts replaced
MNT01360,TR0166,Wheel Replacement,2023-09-27,2023-10-25,28,182746.1,EMP0160,Completed,ST026,All systems OK
MNT01361,TR0108,AC Servicing,2024-02-12,2024-03-01,18,119424.97,EMP0271,Completed,ST059,Critical issue found
MNT01362,TR0068,Pantry Car Cleaning,2023-08-03,2023-08-29,26,138455.88,EMP0143,Completed,ST053,All systems OK
MNT01363,TR0169,Engine Overhaul,2024-11-13,2024-11-29,16,482246.37,EMP0117,Completed,ST051,All systems OK
MNT01364,TR0182,Interior Refurbishment,2023-06-04,2023-06-11,7,477232.63,EMP0275,Completed,ST068,Parts replaced
MNT01365,TR0139,Engine Overhaul,2023-01-10,2023-01-12,2,163807.72,EMP0110,Completed,ST065,Routine check completed
MNT01366,TR0183,Pantry Car Cleaning,2024-01-04,2024-02-03,30,211100.79,EMP0077,Scheduled,ST055,Critical issue found
MNT01367,TR0046,Signaling Equipment,2023-06-01,2023-06-17,16,194169.45,EMP0260,In Progress,ST050,Parts replaced
MNT01368,TR0071,Brake Inspection,2023-05-27,2023-06-10,14,146541.85,EMP0044,Completed,ST033,Awaiting spare parts
MNT01369,TR0117,Signaling Equipment,2023-06-10,2023-07-04,24,293690.41,EMP0231,Completed,ST031,Awaiting spare parts
MNT01370,TR0183,Safety Audit,2024-09-07,2024-09-23,16,48865.17,EMP0293,In Progress,ST074,Critical issue found
MNT01371,TR0108,Wheel Replacement,2023-10-24,2023-11-02,9,366293.44,EMP0417,Scheduled,ST025,All systems OK
MNT01372,TR0072,Interior Refurbishment,2023-01-13,2023-02-07,25,255616.34,EMP0483,In Progress,ST025,Routine check completed
MNT01373,TR0026,Scheduled Service,2023-10-11,2023-10-12,1,435752.71,EMP0451,Completed,ST009,Critical issue found
MNT01374,TR0135,Pantry Car Cleaning,2023-12-07,2023-12-30,23,445340.79,EMP0382,Scheduled,ST035,Critical issue found
MNT01375,TR0101,Pantry Car Cleaning,2024-06-25,2024-07-04,9,111141.22,EMP0120,Completed,ST065,Critical issue found
MNT01376,TR0161,Signaling Equipment,2024-03-06,2024-03-11,5,34935.14,EMP0388,In Progress,ST002,Critical issue found
MNT01377,TR0089,Signaling Equipment,2023-07-25,2023-08-22,28,394637.49,EMP0286,In Progress,ST045,Parts replaced
MNT01378,TR0100,Wheel Replacement,2023-09-22,2023-10-20,28,118734.27,EMP0394,In Progress,ST067,Routine check completed
MNT01379,TR0125,Wheel Replacement,2023-12-31,2024-01-05,5,237582.3,EMP0183,Completed,ST046,Awaiting spare parts
MNT01380,TR0030,Signaling Equipment,2023-06-22,2023-06-24,2,229584.1,EMP0451,Completed,ST073,Awaiting spare parts
MNT01381,TR0075,Wheel Replacement,2023-07-12,2023-08-07,26,218962.17,EMP0270,Scheduled,ST047,Parts replaced
MNT01382,TR0136,AC Servicing,2024-06-11,2024-07-04,23,17416.61,EMP0145,Completed,ST005,Awaiting spare parts
MNT01383,TR0135,Electrical Check,2024-11-05,2024-11-06,1,103947.78,EMP0304,Cancelled,ST003,Parts replaced
MNT01384,TR0167,Engine Overhaul,2023-01-05,2023-01-26,21,47806.03,EMP0206,Scheduled,ST037,Routine check completed
MNT01385,TR0075,Pantry Car Cleaning,2023-10-14,2023-10-19,5,338159.77,EMP0364,In Progress,ST005,All systems OK
MNT01386,TR0119,Electrical Check,2024-12-15,2024-12-31,16,135838.52,EMP0440,Completed,ST064,Critical issue found
MNT01387,TR0032,Interior Refurbishment,2023-03-08,2023-04-01,24,470469.56,EMP0444,Scheduled,ST018,Routine check completed
MNT01388,TR0001,Electrical Check,2023-02-18,2023-02-28,10,474866.19,EMP0478,Completed,ST068,Parts replaced
MNT01389,TR0045,Brake Inspection,2023-04-13,2023-05-10,27,142648.91,EMP0454,Completed,ST052,Parts replaced
MNT01390,TR0168,Brake Inspection,2023-04-14,2023-05-01,17,98764.06,EMP0068,In Progress,ST018,Critical issue found
MNT01391,TR0076,Pantry Car Cleaning,2024-10-13,2024-11-07,25,486776.2,EMP0098,Completed,ST020,Routine check completed
MNT01392,TR0165,AC Servicing,2023-11-28,2023-12-20,22,362658.93,EMP0451,In Progress,ST060,Awaiting spare parts
MNT01393,TR0119,AC Servicing,2024-04-04,2024-04-16,12,456417.72,EMP0199,Scheduled,ST034,Awaiting spare parts
MNT01394,TR0199,Engine Overhaul,2024-05-19,2024-06-04,16,16132.24,EMP0062,In Progress,ST036,Awaiting spare parts
MNT01395,TR0122,Electrical Check,2023-03-10,2023-03-26,16,443851.25,EMP0116,Completed,ST015,All systems OK
MNT01396,TR0165,Pantry Car Cleaning,2024-04-21,2024-04-23,2,125650.32,EMP0451,Scheduled,ST054,All systems OK
MNT01397,TR0044,Safety Audit,2024-03-17,2024-03-25,8,369929.51,EMP0423,Scheduled,ST053,Critical issue found
MNT01398,TR0102,Safety Audit,2023-03-12,2023-03-19,7,165983.13,EMP0190,Completed,ST037,Awaiting spare parts
MNT01399,TR0163,Safety Audit,2023-06-27,2023-07-03,6,397976.26,EMP0261,Scheduled,ST038,Awaiting spare parts
MNT01400,TR0025,Wheel Replacement,2023-01-03,2023-01-29,26,170792.02,EMP0457,Scheduled,ST068,Critical issue found
MNT01401,TR0119,Engine Overhaul,2024-07-02,2024-07-13,11,204614.4,EMP0283,Completed,ST017,Parts replaced
MNT01402,TR0022,Interior Refurbishment,2024-12-19,2024-12-21,2,495434.52,EMP0207,Completed,ST057,All systems OK
MNT01403,TR0052,Safety Audit,2024-07-18,2024-07-22,4,233409.69,EMP0456,In Progress,ST073,All systems OK
MNT01404,TR0113,Scheduled Service,2023-03-04,2023-03-12,8,375445.27,EMP0295,Completed,ST040,All systems OK
MNT01405,TR0091,AC Servicing,2024-09-03,2024-09-15,12,444064.83,EMP0469,Scheduled,ST005,Parts replaced
MNT01406,TR0152,Electrical Check,2024-06-04,2024-06-28,24,323489.99,EMP0496,In Progress,ST003,Awaiting spare parts
MNT01407,TR0062,Interior Refurbishment,2024-08-26,2024-09-10,15,81991.01,EMP0211,In Progress,ST011,Critical issue found
MNT01408,TR0166,Wheel Replacement,2023-06-25,2023-07-08,13,328205.02,EMP0056,Completed,ST042,Critical issue found
MNT01409,TR0194,Wheel Replacement,2023-04-18,2023-04-20,2,386668.15,EMP0249,Scheduled,ST064,All systems OK
MNT01410,TR0115,Engine Overhaul,2024-07-07,2024-08-06,30,486170.62,EMP0029,Deferred,ST053,All systems OK
MNT01411,TR0006,Interior Refurbishment,2023-06-15,2023-06-17,2,350821.99,EMP0042,Completed,ST039,Critical issue found
MNT01412,TR0183,Signaling Equipment,2023-03-17,2023-03-19,2,175197,EMP0418,Scheduled,ST034,Awaiting spare parts
MNT01413,TR0123,Electrical Check,2024-10-02,2024-10-26,24,80867.77,EMP0300,Completed,ST066,Parts replaced
MNT01414,TR0045,AC Servicing,2023-09-21,2023-10-17,26,301409.36,EMP0082,Completed,ST057,Routine check completed
MNT01415,TR0159,AC Servicing,2024-09-19,2024-09-23,4,321984.86,EMP0036,In Progress,ST064,Parts replaced
MNT01416,TR0037,Wheel Replacement,2024-05-30,2024-06-01,2,63315.74,EMP0299,Completed,ST005,Critical issue found
MNT01417,TR0183,Interior Refurbishment,2023-04-28,2023-05-23,25,61586.22,EMP0146,Completed,ST040,All systems OK
MNT01418,TR0049,AC Servicing,2023-02-04,2023-02-12,8,94985.25,EMP0302,Completed,ST075,All systems OK
MNT01419,TR0157,Brake Inspection,2023-11-07,2023-11-28,21,396326.22,EMP0312,Completed,ST062,All systems OK
MNT01420,TR0166,Engine Overhaul,2023-12-09,2023-12-17,8,95116.76,EMP0399,Completed,ST008,All systems OK
MNT01421,TR0150,AC Servicing,2024-11-22,2024-11-25,3,273224.58,EMP0043,Completed,ST050,Critical issue found
MNT01422,TR0192,Pantry Car Cleaning,2023-12-04,2023-12-21,17,304488.66,EMP0302,Completed,ST038,Routine check completed
MNT01423,TR0164,Signaling Equipment,2023-12-09,2023-12-21,12,427286.91,EMP0138,Completed,ST048,Awaiting spare parts
MNT01424,TR0034,Brake Inspection,2023-09-08,2023-09-26,18,419855.77,EMP0496,Completed,ST035,Critical issue found
MNT01425,TR0193,Scheduled Service,2024-04-02,2024-04-14,12,112596.57,EMP0457,In Progress,ST067,Critical issue found
MNT01426,TR0095,Engine Overhaul,2024-11-06,2024-11-23,17,309596.74,EMP0250,Cancelled,ST051,Routine check completed
MNT01427,TR0038,Electrical Check,2023-12-08,2023-12-13,5,195701.26,EMP0013,Completed,ST012,Routine check completed
MNT01428,TR0009,Safety Audit,2023-01-13,2023-02-11,29,418278.08,EMP0261,Completed,ST010,Awaiting spare parts
MNT01429,TR0053,Interior Refurbishment,2024-11-27,2024-12-25,28,316417.26,EMP0349,Cancelled,ST040,Routine check completed
MNT01430,TR0158,Interior Refurbishment,2024-12-10,2024-12-19,9,427850.12,EMP0350,Completed,ST066,Parts replaced
MNT01431,TR0057,Brake Inspection,2024-02-16,2024-02-28,12,33159.61,EMP0187,Completed,ST067,Awaiting spare parts
MNT01432,TR0159,Pantry Car Cleaning,2023-08-26,2023-08-31,5,149363.49,EMP0115,In Progress,ST065,Critical issue found
MNT01433,TR0038,Signaling Equipment,2024-02-03,2024-02-13,10,148693.62,EMP0078,Completed,ST031,Awaiting spare parts
MNT01434,TR0001,AC Servicing,2023-08-01,2023-08-04,3,243239.34,EMP0035,Cancelled,ST063,Critical issue found
MNT01435,TR0128,Wheel Replacement,2024-02-12,2024-02-15,3,398914.17,EMP0232,Completed,ST028,Critical issue found
MNT01436,TR0094,Electrical Check,2024-11-02,2024-11-19,17,354211.7,EMP0485,Completed,ST035,All systems OK
MNT01437,TR0131,Electrical Check,2023-02-27,2023-03-03,4,303460.11,EMP0212,Completed,ST051,Parts replaced
MNT01438,TR0131,Wheel Replacement,2024-01-27,2024-01-30,3,471524.17,EMP0322,Scheduled,ST031,Critical issue found
MNT01439,TR0198,Engine Overhaul,2024-07-25,2024-08-21,27,388514.92,EMP0165,Completed,ST066,Awaiting spare parts
MNT01440,TR0139,Signaling Equipment,2023-11-11,2023-12-07,26,216931.8,EMP0230,Completed,ST019,Awaiting spare parts
MNT01441,TR0011,Safety Audit,2023-08-16,2023-08-17,1,235387.97,EMP0163,Completed,ST060,Parts replaced
MNT01442,TR0049,Interior Refurbishment,2023-02-12,2023-03-13,29,439288.89,EMP0417,Completed,ST030,Parts replaced
MNT01443,TR0079,Brake Inspection,2023-04-02,2023-04-30,28,477696.02,EMP0173,Completed,ST014,Awaiting spare parts
MNT01444,TR0123,Engine Overhaul,2023-06-11,2023-07-02,21,331842.61,EMP0072,In Progress,ST062,Critical issue found
MNT01445,TR0119,Signaling Equipment,2024-03-30,2024-04-16,17,428955.65,EMP0353,Completed,ST014,Parts replaced
MNT01446,TR0110,Scheduled Service,2024-10-05,2024-10-07,2,368378.24,EMP0031,Completed,ST031,Awaiting spare parts
MNT01447,TR0174,Electrical Check,2023-12-19,2024-01-15,27,469192.87,EMP0296,Completed,ST043,Awaiting spare parts
MNT01448,TR0019,AC Servicing,2024-04-16,2024-04-19,3,204816.11,EMP0263,Completed,ST025,Routine check completed
MNT01449,TR0171,Electrical Check,2024-10-06,2024-11-04,29,115595.68,EMP0331,Deferred,ST039,Routine check completed
MNT01450,TR0150,Interior Refurbishment,2024-07-04,2024-07-05,1,194255.52,EMP0272,In Progress,ST004,Routine check completed
MNT01451,TR0192,Scheduled Service,2023-01-20,2023-02-10,21,460868.96,EMP0304,Scheduled,ST034,Routine check completed
MNT01452,TR0191,Safety Audit,2024-05-26,2024-06-14,19,427072.22,EMP0410,Completed,ST016,Awaiting spare parts
MNT01453,TR0107,Safety Audit,2023-07-26,2023-08-04,9,267787.31,EMP0463,Completed,ST073,Critical issue found
MNT01454,TR0151,Engine Overhaul,2023-10-23,2023-10-25,2,218243.03,EMP0163,Scheduled,ST073,All systems OK
MNT01455,TR0160,Brake Inspection,2023-10-02,2023-10-10,8,369028.62,EMP0498,Completed,ST043,Awaiting spare parts
MNT01456,TR0050,Engine Overhaul,2023-08-14,2023-08-28,14,364269.06,EMP0496,In Progress,ST052,Critical issue found
MNT01457,TR0058,Brake Inspection,2023-02-15,2023-03-10,23,374223.74,EMP0148,Cancelled,ST047,Parts replaced
MNT01458,TR0120,Scheduled Service,2023-06-09,2023-07-09,30,342404.66,EMP0411,Completed,ST035,Awaiting spare parts
MNT01459,TR0052,Pantry Car Cleaning,2024-11-30,2024-12-12,12,332574.74,EMP0275,Completed,ST058,Critical issue found
MNT01460,TR0188,Pantry Car Cleaning,2024-06-10,2024-06-26,16,79113.19,EMP0333,Completed,ST003,All systems OK
MNT01461,TR0166,AC Servicing,2023-12-12,2023-12-16,4,212555.17,EMP0443,Completed,ST049,Routine check completed
MNT01462,TR0089,Wheel Replacement,2024-10-24,2024-11-02,9,422874.47,EMP0291,Completed,ST074,All systems OK
MNT01463,TR0177,Safety Audit,2023-10-13,2023-10-24,11,304448.03,EMP0446,Completed,ST006,Parts replaced
MNT01464,TR0010,Electrical Check,2024-01-06,2024-01-10,4,147646.57,EMP0309,Cancelled,ST043,Routine check completed
MNT01465,TR0078,Interior Refurbishment,2023-12-17,2023-12-23,6,46874.79,EMP0275,Completed,ST035,Critical issue found
MNT01466,TR0076,Scheduled Service,2024-10-04,2024-10-11,7,333007.26,EMP0348,Scheduled,ST004,Routine check completed
MNT01467,TR0032,Engine Overhaul,2024-05-22,2024-06-02,11,285171.76,EMP0231,Completed,ST047,Critical issue found
MNT01468,TR0021,Engine Overhaul,2024-05-29,2024-05-30,1,251220.17,EMP0411,Scheduled,ST037,Routine check completed
MNT01469,TR0152,Wheel Replacement,2023-09-14,2023-10-11,27,449296.99,EMP0122,In Progress,ST008,Critical issue found
MNT01470,TR0051,Interior Refurbishment,2024-10-03,2024-10-29,26,497835.21,EMP0119,Completed,ST009,All systems OK
MNT01471,TR0131,Signaling Equipment,2024-12-20,2025-01-04,15,465931.21,EMP0494,Scheduled,ST044,Critical issue found
MNT01472,TR0121,AC Servicing,2023-06-01,2023-06-19,18,171480.98,EMP0464,Completed,ST014,Awaiting spare parts
MNT01473,TR0036,Interior Refurbishment,2024-10-31,2024-11-05,5,296043.45,EMP0365,Completed,ST020,Routine check completed
MNT01474,TR0095,Scheduled Service,2024-02-13,2024-02-19,6,280153.9,EMP0400,In Progress,ST008,Awaiting spare parts
MNT01475,TR0191,Signaling Equipment,2024-08-22,2024-08-23,1,200406,EMP0243,Completed,ST066,Awaiting spare parts
MNT01476,TR0050,Safety Audit,2023-03-26,2023-04-13,18,327172.64,EMP0151,Scheduled,ST072,Critical issue found
MNT01477,TR0069,Signaling Equipment,2023-06-01,2023-06-25,24,31051.31,EMP0325,Deferred,ST046,Critical issue found
MNT01478,TR0011,Electrical Check,2024-07-26,2024-08-12,17,198967.51,EMP0489,Scheduled,ST028,Critical issue found
MNT01479,TR0083,Electrical Check,2023-10-25,2023-11-12,18,209682.67,EMP0046,Completed,ST029,Parts replaced
MNT01480,TR0192,Engine Overhaul,2024-10-31,2024-11-19,19,455938.59,EMP0124,Scheduled,ST004,All systems OK
MNT01481,TR0011,Signaling Equipment,2023-04-18,2023-04-24,6,87204.35,EMP0032,Completed,ST035,Awaiting spare parts
MNT01482,TR0183,Wheel Replacement,2023-03-04,2023-03-11,7,253437.74,EMP0038,In Progress,ST029,Parts replaced
MNT01483,TR0190,Pantry Car Cleaning,2024-10-21,2024-10-31,10,31305.71,EMP0395,Scheduled,ST010,Routine check completed
MNT01484,TR0091,Engine Overhaul,2023-01-18,2023-02-04,17,26767.82,EMP0432,Completed,ST038,Parts replaced
MNT01485,TR0050,AC Servicing,2023-08-18,2023-08-20,2,358361.59,EMP0112,In Progress,ST026,All systems OK
MNT01486,TR0053,Wheel Replacement,2023-09-23,2023-09-24,1,195334.01,EMP0220,Completed,ST050,Parts replaced
MNT01487,TR0096,Pantry Car Cleaning,2023-08-19,2023-09-05,17,272495.77,EMP0441,Completed,ST046,Parts replaced
MNT01488,TR0192,Safety Audit,2023-01-25,2023-01-26,1,445822.61,EMP0363,Completed,ST062,Parts replaced
MNT01489,TR0191,Electrical Check,2023-12-05,2024-01-04,30,479740.71,EMP0150,Scheduled,ST024,All systems OK
MNT01490,TR0006,Wheel Replacement,2023-05-21,2023-05-26,5,304351.34,EMP0221,Scheduled,ST026,All systems OK
MNT01491,TR0144,Safety Audit,2023-12-09,2024-01-07,29,153355.52,EMP0164,Completed,ST025,Critical issue found
MNT01492,TR0161,Pantry Car Cleaning,2023-08-11,2023-08-28,17,332127.99,EMP0254,Completed,ST006,Critical issue found
MNT01493,TR0055,Engine Overhaul,2024-12-10,2024-12-30,20,484096.2,EMP0159,In Progress,ST045,Awaiting spare parts
MNT01494,TR0054,Signaling Equipment,2023-05-29,2023-06-11,13,39543.01,EMP0222,Deferred,ST017,Awaiting spare parts
MNT01495,TR0092,Electrical Check,2023-11-07,2023-11-14,7,24124.8,EMP0141,Completed,ST056,Parts replaced
MNT01496,TR0173,Engine Overhaul,2023-02-21,2023-02-26,5,482179.74,EMP0202,Completed,ST061,Awaiting spare parts
MNT01497,TR0059,Brake Inspection,2023-09-05,2023-09-22,17,124437.83,EMP0264,In Progress,ST040,Routine check completed
MNT01498,TR0001,Brake Inspection,2023-05-31,2023-06-23,23,229460.39,EMP0359,Scheduled,ST065,Parts replaced
MNT01499,TR0169,Interior Refurbishment,2024-12-12,2025-01-08,27,254655.32,EMP0210,Completed,ST014,All systems OK
MNT01500,TR0188,Electrical Check,2024-05-25,2024-05-27,2,280098.52,EMP0094,Completed,ST052,Awaiting spare parts
