ticket_id,schedule_id,passenger_id,class,route_id,fare,booking_date,seat_number,coach_number,ticket_status,concession_type
TK0004936,SCH00071,PAS003711,First Class,RT0077,9799.04,2024-02-07,C49,C19,Confirmed,
TK0004937,SCH00567,PAS002105,General,RT0140,210.74,2024-08-23,D5,C01,Cancelled,Senior Citizen
TK0004938,SCH00324,PAS002050,Vistadome,RT0138,3106.85,2024-12-07,D60,C02,Waitlisted,
TK0004939,SCH00040,PAS004533,First Class,RT0029,10273.71,2024-02-16,A48,C20,Confirmed,Military
TK0004940,SCH00523,PAS002827,General,RT0014,188.44,2023-05-28,A34,C06,Confirmed,Student
TK0004941,SCH00676,PAS003298,AC 2 Tier,RT0100,4535.22,2023-06-18,B34,C17,Confirmed,
TK0004942,SCH00530,PAS002955,First Class,RT0137,10329.2,2024-06-03,A23,C17,Confirmed,
TK0004943,SCH00221,PAS004998,Vistadome,RT0137,6211.64,2024-06-06,A42,C17,Confirmed,
TK0004944,SCH00482,PAS002736,Vistadome,RT0002,4299.93,2024-02-02,D18,C07,Waitlisted,
TK0004945,SCH00187,PAS000385,First Class,RT0132,9576.15,2024-03-16,B35,C06,Confirmed,Senior Citizen
TK0004946,SCH00581,PAS004363,Sleeper,RT0149,239.72,2024-09-01,E48,C17,Waitlisted,Military
TK0004947,SCH00341,PAS001848,First Class,RT0118,4529.83,2023-01-06,D40,C07,Confirmed,Military
TK0004948,SCH00800,PAS002781,Vistadome,RT0019,2877.53,2023-05-19,C35,C07,Confirmed,Student
TK0004949,SCH00615,PAS004201,First Class,RT0011,1054.62,2023-11-10,C56,C10,Confirmed,
TK0004950,SCH00526,PAS003566,Chair Car,RT0133,983.07,2023-07-09,C23,C01,Confirmed,
TK0004951,SCH00269,PAS001862,General,RT0147,365.77,2024-04-03,C42,C01,RAC,Student
TK0004952,SCH00621,PAS000832,General,RT0021,465.35,2023-08-15,E58,C07,Confirmed,
TK0004953,SCH00789,PAS001387,First Class,RT0091,2636.02,2023-01-14,E56,C16,Confirmed,Differently Abled
TK0004954,SCH00898,PAS002629,General,RT0115,378.54,2023-10-25,D48,C15,Confirmed,
TK0004955,SCH00050,PAS004360,Chair Car,RT0141,494.94,2023-08-27,A24,C15,Confirmed,Military
TK0004956,SCH00103,PAS000163,Sleeper,RT0052,709.05,2023-11-05,E39,C13,RAC,
TK0004957,SCH00747,PAS001676,General,RT0046,587.02,2024-01-10,A26,C12,Confirmed,Differently Abled
TK0004958,SCH00647,PAS002058,AC 3 Tier,RT0038,3417.15,2024-10-25,B41,C20,Confirmed,Senior Citizen
TK0004959,SCH00315,PAS000076,First Class,RT0076,2958.86,2024-02-27,B35,C10,RAC,
TK0004960,SCH00307,PAS003681,Chair Car,RT0068,834.67,2024-03-08,D13,C11,Cancelled,
TK0004961,SCH00557,PAS001477,General,RT0095,52.54,2024-07-01,B13,C04,RAC,
TK0004962,SCH00162,PAS000806,Chair Car,RT0085,2283.63,2024-05-25,E59,C15,Confirmed,Senior Citizen
TK0004963,SCH00044,PAS004297,First Class,RT0080,13230.58,2024-05-06,D32,C09,Confirmed,Senior Citizen
TK0004964,SCH00694,PAS003113,Sleeper,RT0069,356.93,2023-07-16,D44,C08,Waitlisted,Differently Abled
TK0004965,SCH00026,PAS004403,AC 3 Tier,RT0061,476.29,2023-12-10,A8,C04,Cancelled,
TK0004966,SCH00192,PAS002419,Chair Car,RT0131,1334.96,2023-12-19,A41,C04,Confirmed,
TK0004967,SCH00368,PAS002745,Vistadome,RT0089,3518.93,2023-10-29,E18,C03,Confirmed,Student
TK0004968,SCH00787,PAS003744,AC 2 Tier,RT0123,6193.99,2023-03-21,C36,C15,Confirmed,Senior Citizen
TK0004969,SCH00511,PAS003161,First Class,RT0020,8466.99,2023-09-03,B20,C09,Confirmed,
TK0004970,SCH00458,PAS001926,AC 3 Tier,RT0022,3475.99,2023-04-08,A37,C15,Cancelled,Differently Abled
TK0004971,SCH00900,PAS003021,AC 3 Tier,RT0016,1528.05,2023-04-12,C54,C11,Confirmed,Student
TK0004972,SCH00857,PAS004081,AC 2 Tier,RT0128,1613.77,2023-11-15,B5,C09,RAC,Student
TK0004973,SCH00955,PAS004741,First Class,RT0146,10058.84,2023-10-15,D6,C19,Confirmed,
TK0004974,SCH00789,PAS001388,Chair Car,RT0120,2734.5,2024-07-02,B3,C15,Confirmed,
TK0004975,SCH00452,PAS002733,First Class,RT0016,4463.91,2024-12-02,D20,C04,Confirmed,
TK0004976,SCH00316,PAS002659,Sleeper,RT0025,1538.7,2024-08-16,A44,C11,Confirmed,Student
TK0004977,SCH00874,PAS002030,Sleeper,RT0141,343.05,2024-09-25,A39,C15,Confirmed,
TK0004978,SCH00274,PAS002067,Vistadome,RT0115,3542.39,2024-12-18,E37,C10,Waitlisted,Military
TK0004979,SCH00628,PAS003787,Vistadome,RT0097,4272.32,2023-08-17,A48,C01,Confirmed,Student
TK0004980,SCH00806,PAS003999,AC 2 Tier,RT0142,2602.53,2024-12-07,C48,C10,Cancelled,
TK0004981,SCH00513,PAS002442,Chair Car,RT0144,2571.19,2023-05-01,B60,C19,Waitlisted,Senior Citizen
TK0004982,SCH00752,PAS002736,Sleeper,RT0004,444.73,2024-09-10,D8,C17,Confirmed,
TK0004983,SCH00005,PAS004274,AC 2 Tier,RT0099,4325.15,2023-11-07,B15,C20,Confirmed,
TK0004984,SCH00966,PAS002913,Sleeper,RT0062,545.63,2024-04-17,A6,C15,Confirmed,Senior Citizen
TK0004985,SCH00474,PAS000837,AC 3 Tier,RT0111,1624.19,2023-12-30,B21,C09,Confirmed,
TK0004986,SCH00350,PAS000149,General,RT0029,549.15,2024-10-20,D18,C18,Confirmed,Student
TK0004987,SCH00207,PAS004890,First Class,RT0144,13418.64,2024-07-23,C7,C15,Confirmed,Military
TK0004988,SCH00661,PAS002904,Vistadome,RT0036,506.38,2024-10-09,D53,C10,Confirmed,
TK0004989,SCH00967,PAS002300,Vistadome,RT0098,2738.33,2024-11-26,A41,C15,Confirmed,Student
TK0004990,SCH00653,PAS003614,First Class,RT0018,2386.63,2024-10-15,D49,C18,Confirmed,
TK0004991,SCH00692,PAS001901,Sleeper,RT0101,282.08,2023-05-24,E51,C19,Waitlisted,Student
TK0004992,SCH00629,PAS001453,Sleeper,RT0049,922.84,2023-10-19,E28,C07,Waitlisted,
TK0004993,SCH00720,PAS001899,AC 3 Tier,RT0086,2163.36,2023-01-20,E59,C17,Cancelled,
TK0004994,SCH00762,PAS001127,AC 3 Tier,RT0018,678.19,2024-10-16,C52,C09,Waitlisted,Student
TK0004995,SCH00795,PAS002551,Sleeper,RT0109,1757.77,2023-11-08,D25,C20,Confirmed,
TK0004996,SCH00583,PAS002557,General,RT0054,104.33,2024-08-10,A31,C09,Confirmed,
TK0004997,SCH00856,PAS000964,Chair Car,RT0076,701.01,2023-10-27,C45,C05,Confirmed,
TK0004998,SCH00483,PAS002175,AC 3 Tier,RT0066,1870.65,2023-07-02,B38,C14,Confirmed,Military
TK0004999,SCH00778,PAS003606,Sleeper,RT0061,221.8,2024-10-13,A59,C18,Confirmed,
TK0005000,SCH00131,PAS000561,First Class,RT0110,4647.05,2024-11-16,B46,C09,Confirmed,Military
TK0005001,SCH00381,PAS003323,First Class,RT0051,12598.91,2024-10-14,D36,C01,Confirmed,
TK0005002,SCH00978,PAS003122,AC 3 Tier,RT0032,3647.83,2023-09-09,C27,C06,Confirmed,Differently Abled
TK0005003,SCH00212,PAS001830,Vistadome,RT0144,4916.21,2023-03-03,B5,C05,Confirmed,
TK0005004,SCH00495,PAS003073,Vistadome,RT0128,1424.66,2024-07-06,B53,C15,Confirmed,
TK0005005,SCH00606,PAS000164,Vistadome,RT0001,2182.8,2023-07-04,E20,C07,Confirmed,
TK0005006,SCH00383,PAS000964,AC 2 Tier,RT0097,6226.94,2023-11-16,E58,C04,Confirmed,
TK0005007,SCH00685,PAS000527,AC 3 Tier,RT0073,359.21,2023-06-01,C13,C06,Confirmed,
TK0005008,SCH00157,PAS002737,AC 3 Tier,RT0108,2467.51,2023-11-30,C15,C17,Confirmed,
TK0005009,SCH00927,PAS002636,General,RT0085,868.38,2023-10-19,B29,C16,Confirmed,Student
TK0005010,SCH00226,PAS002394,Sleeper,RT0074,464.49,2023-08-08,D27,C12,Confirmed,Student
TK0005011,SCH00845,PAS002015,General,RT0045,155.4,2023-11-12,B15,C06,Confirmed,
TK0005012,SCH00562,PAS003104,First Class,RT0052,7976.69,2023-09-15,C11,C16,Confirmed,
TK0005013,SCH00423,PAS003720,AC 2 Tier,RT0111,3925.85,2024-12-17,B52,C02,Cancelled,
TK0005014,SCH00707,PAS003107,Sleeper,RT0145,312.59,2024-02-27,D40,C16,Confirmed,
TK0005015,SCH00357,PAS000401,Sleeper,RT0066,853.81,2023-04-01,D40,C14,Cancelled,
TK0005016,SCH00374,PAS003676,General,RT0125,153.53,2024-10-03,D42,C18,Confirmed,
TK0005017,SCH00628,PAS004568,Vistadome,RT0020,5228.01,2023-01-08,B35,C03,Confirmed,
TK0005018,SCH00110,PAS003998,Chair Car,RT0102,2691.54,2023-07-21,B57,C04,RAC,
TK0005019,SCH00863,PAS002632,General,RT0141,172.14,2024-07-29,A11,C06,Cancelled,
TK0005020,SCH00485,PAS000868,AC 2 Tier,RT0030,5408.69,2023-04-07,B26,C08,Confirmed,
TK0005021,SCH00443,PAS001480,Vistadome,RT0100,2469.01,2023-01-14,E15,C12,Waitlisted,Differently Abled
TK0005022,SCH00575,PAS002261,Sleeper,RT0118,460.1,2023-04-24,E31,C02,Confirmed,
TK0005023,SCH00885,PAS003355,Vistadome,RT0093,1952.55,2023-10-13,A19,C13,Waitlisted,
TK0005024,SCH00915,PAS003877,AC 2 Tier,RT0095,520.91,2023-06-27,B25,C14,Confirmed,
TK0005025,SCH00070,PAS002686,Vistadome,RT0092,3180.29,2024-04-05,E40,C03,Confirmed,Student
TK0005026,SCH00470,PAS004973,General,RT0072,637.46,2024-09-13,A30,C09,Cancelled,Differently Abled
TK0005027,SCH00946,PAS004281,General,RT0020,602.96,2023-02-11,A17,C02,Waitlisted,
TK0005028,SCH00410,PAS001682,Chair Car,RT0145,530.42,2023-09-23,C46,C11,Confirmed,Senior Citizen
TK0005029,SCH00831,PAS000710,First Class,RT0134,4005.44,2023-08-26,A22,C03,Confirmed,
TK0005030,SCH00893,PAS000776,Vistadome,RT0126,353.81,2024-01-14,C37,C14,Cancelled,Military
TK0005031,SCH00088,PAS001686,First Class,RT0071,5802.96,2024-03-24,E58,C13,Waitlisted,Differently Abled
TK0005032,SCH00654,PAS004967,First Class,RT0098,5509.14,2023-12-08,B39,C08,Confirmed,Senior Citizen
TK0005033,SCH00452,PAS003066,Vistadome,RT0017,709.86,2024-06-13,B7,C09,Confirmed,
TK0005034,SCH00066,PAS003488,General,RT0103,596.92,2024-12-03,C10,C02,Confirmed,
TK0005035,SCH00460,PAS003116,First Class,RT0148,1954.1,2024-12-27,B60,C03,Confirmed,
TK0005036,SCH00054,PAS000770,Vistadome,RT0140,1673.4,2023-11-29,E59,C09,Confirmed,Student
TK0005037,SCH00354,PAS003689,General,RT0102,630.22,2023-05-20,E56,C01,Confirmed,Student
TK0005038,SCH00419,PAS001955,Vistadome,RT0101,1151.46,2024-02-08,A37,C14,Confirmed,
TK0005039,SCH00568,PAS003508,Sleeper,RT0066,815.93,2024-11-02,A47,C20,Confirmed,Military
TK0005040,SCH00982,PAS004070,AC 2 Tier,RT0116,5384.55,2023-04-10,A28,C04,RAC,
TK0005041,SCH00099,PAS003101,General,RT0129,604.88,2023-06-23,D12,C02,Confirmed,Differently Abled
TK0005042,SCH00464,PAS004212,General,RT0024,238.59,2024-12-22,C34,C04,Confirmed,Differently Abled
TK0005043,SCH00552,PAS004493,AC 3 Tier,RT0100,2412.79,2024-07-14,B48,C12,Confirmed,Senior Citizen
TK0005044,SCH00738,PAS003468,General,RT0010,101.17,2023-06-22,B13,C19,Waitlisted,
TK0005045,SCH00871,PAS004344,Chair Car,RT0013,2726.94,2024-03-16,C34,C16,Confirmed,
TK0005046,SCH00862,PAS003733,Sleeper,RT0120,1627.42,2023-04-21,E53,C11,Confirmed,Senior Citizen
TK0005047,SCH00875,PAS004828,AC 2 Tier,RT0104,5140.58,2023-07-09,B5,C12,Confirmed,Student
TK0005048,SCH00660,PAS001528,AC 2 Tier,RT0131,3053.48,2023-05-12,B57,C19,Confirmed,
TK0005049,SCH00794,PAS003435,Chair Car,RT0043,2359.31,2023-12-13,D30,C06,Waitlisted,
TK0005050,SCH00967,PAS003081,Vistadome,RT0103,4978.74,2023-11-27,C5,C01,Waitlisted,
TK0005051,SCH00138,PAS004152,AC 3 Tier,RT0068,1464.3,2024-03-30,E11,C02,Confirmed,Senior Citizen
TK0005052,SCH00872,PAS000546,Sleeper,RT0131,720.76,2024-05-23,D55,C01,Cancelled,
TK0005053,SCH00884,PAS000055,AC 2 Tier,RT0054,865.48,2023-08-13,E37,C18,Confirmed,
TK0005054,SCH00891,PAS003237,AC 2 Tier,RT0040,1662.76,2024-01-16,C22,C10,Cancelled,
TK0005055,SCH00715,PAS004003,First Class,RT0112,10202.36,2023-10-24,D38,C19,Cancelled,
TK0005056,SCH00745,PAS001801,Chair Car,RT0135,776.58,2024-01-02,A38,C11,Cancelled,
TK0005057,SCH00102,PAS003005,Chair Car,RT0146,2680.3,2024-02-22,D39,C07,Confirmed,
TK0005058,SCH00601,PAS004150,General,RT0054,78.55,2023-07-22,A57,C20,Confirmed,
TK0005059,SCH00254,PAS003493,Vistadome,RT0083,3897.01,2023-10-30,C11,C08,Confirmed,
TK0005060,SCH00730,PAS002126,AC 3 Tier,RT0115,2725.32,2023-10-06,D55,C03,RAC,Differently Abled
TK0005061,SCH00467,PAS004388,General,RT0146,630.98,2024-03-22,A13,C17,Confirmed,Student
TK0005062,SCH00138,PAS001015,First Class,RT0130,4574.51,2023-02-03,B39,C07,Confirmed,Senior Citizen
TK0005063,SCH00821,PAS002207,AC 2 Tier,RT0144,7966.09,2024-07-24,E20,C15,RAC,Senior Citizen
TK0005064,SCH00944,PAS001965,Vistadome,RT0037,592.9,2024-01-26,D12,C13,Confirmed,Military
TK0005065,SCH00797,PAS004999,Vistadome,RT0008,6601.68,2024-05-20,C44,C05,Waitlisted,
TK0005066,SCH00042,PAS001878,General,RT0009,233.45,2024-03-04,E50,C01,Confirmed,Senior Citizen
TK0005067,SCH00939,PAS003009,AC 3 Tier,RT0064,5011.01,2024-12-01,E53,C10,Confirmed,Student
TK0005068,SCH00101,PAS001201,AC 2 Tier,RT0078,5716.19,2024-08-04,D31,C18,Confirmed,Student
TK0005069,SCH00181,PAS003545,General,RT0092,388.49,2024-10-29,C53,C01,Cancelled,Senior Citizen
TK0005070,SCH00532,PAS002292,AC 3 Tier,RT0003,641.32,2024-05-23,C16,C10,Confirmed,
TK0005071,SCH00771,PAS002948,AC 3 Tier,RT0041,1411.27,2023-09-11,E19,C18,Confirmed,
TK0005072,SCH00996,PAS002039,Vistadome,RT0064,4950.06,2023-02-17,E24,C10,RAC,Student
TK0005073,SCH00549,PAS001518,Vistadome,RT0109,6635.32,2024-02-07,C51,C19,Confirmed,
TK0005074,SCH00916,PAS001553,General,RT0086,476.21,2024-04-29,A19,C20,Confirmed,Senior Citizen
TK0005075,SCH00773,PAS002736,First Class,RT0101,3066.78,2023-11-21,A12,C10,Confirmed,Student
TK0005076,SCH00079,PAS000879,Vistadome,RT0074,1358.41,2024-08-27,A21,C09,Confirmed,
TK0005077,SCH00230,PAS003909,AC 3 Tier,RT0027,465.29,2024-08-21,E34,C15,Confirmed,
TK0005078,SCH00766,PAS002875,Vistadome,RT0013,5759.07,2024-08-14,E48,C05,Confirmed,Military
TK0005079,SCH00964,PAS000425,First Class,RT0065,13070.79,2023-02-11,B37,C17,Confirmed,Student
TK0005080,SCH00342,PAS002339,AC 3 Tier,RT0041,1971.03,2023-03-26,B55,C19,Confirmed,
TK0005081,SCH00190,PAS000172,Chair Car,RT0137,1737.81,2024-10-26,B32,C12,Confirmed,Student
TK0005082,SCH00384,PAS004147,General,RT0058,428.22,2023-11-30,C12,C11,Confirmed,
TK0005083,SCH00235,PAS003662,AC 2 Tier,RT0027,972.72,2024-03-14,A44,C04,Waitlisted,
TK0005084,SCH00112,PAS002027,General,RT0082,794.57,2023-07-11,A7,C13,Confirmed,
TK0005085,SCH00933,PAS004950,First Class,RT0111,6752.5,2024-03-17,B55,C06,Confirmed,
TK0005086,SCH00276,PAS002504,AC 3 Tier,RT0063,1052.01,2023-01-06,E15,C09,RAC,
TK0005087,SCH00553,PAS002221,Vistadome,RT0053,2818.36,2024-07-12,A9,C16,Confirmed,
TK0005088,SCH00888,PAS000135,First Class,RT0033,11365.27,2023-02-04,A39,C05,Confirmed,
TK0005089,SCH00371,PAS004559,General,RT0087,460.47,2024-11-19,C10,C07,Confirmed,
TK0005090,SCH00672,PAS000895,Chair Car,RT0065,2157.66,2024-04-21,D37,C14,Confirmed,
TK0005091,SCH00594,PAS004794,General,RT0103,489.8,2023-03-18,A11,C09,Confirmed,
TK0005092,SCH00809,PAS004415,General,RT0019,482.55,2023-10-19,A8,C04,Waitlisted,
TK0005093,SCH00606,PAS003685,Vistadome,RT0069,1943.38,2023-07-15,D40,C09,Confirmed,
TK0005094,SCH00091,PAS003704,Chair Car,RT0035,1948.85,2023-08-17,C42,C14,Confirmed,
TK0005095,SCH00007,PAS004654,Sleeper,RT0032,1218.04,2024-06-28,A32,C04,Confirmed,
TK0005096,SCH00544,PAS000457,AC 3 Tier,RT0107,2557.61,2024-03-04,A15,C09,Confirmed,
TK0005097,SCH00789,PAS004688,Sleeper,RT0057,302.93,2023-09-25,E44,C16,Waitlisted,
TK0005098,SCH00870,PAS000658,General,RT0081,702.96,2023-04-05,D60,C16,Confirmed,
TK0005099,SCH00653,PAS004295,Sleeper,RT0094,1609.57,2024-03-23,B12,C02,Waitlisted,
TK0005100,SCH00481,PAS001879,Vistadome,RT0093,2239.64,2024-03-19,E13,C03,Cancelled,
TK0005101,SCH00154,PAS000697,AC 3 Tier,RT0132,4494.92,2024-08-20,E43,C04,Confirmed,
TK0005102,SCH00038,PAS002063,General,RT0097,559.54,2023-01-31,D22,C01,Confirmed,Student
TK0005103,SCH00513,PAS001290,General,RT0002,511.71,2023-10-14,A36,C14,Confirmed,Student
TK0005104,SCH00064,PAS004759,Chair Car,RT0029,1609.37,2023-09-20,D28,C11,Cancelled,Senior Citizen
TK0005105,SCH00863,PAS004569,AC 2 Tier,RT0104,7083.86,2024-10-27,C21,C11,Confirmed,
TK0005106,SCH00823,PAS000717,Chair Car,RT0014,794.43,2023-05-02,C10,C19,RAC,
TK0005107,SCH00324,PAS004498,AC 2 Tier,RT0025,7874.31,2024-04-18,D56,C20,Confirmed,
TK0005108,SCH00332,PAS002074,Vistadome,RT0091,1532.19,2024-01-29,A19,C08,Confirmed,Differently Abled
TK0005109,SCH00198,PAS002349,AC 2 Tier,RT0146,8008.85,2024-03-25,B32,C09,Waitlisted,
TK0005110,SCH00875,PAS003463,AC 3 Tier,RT0027,446.87,2024-05-30,D35,C11,RAC,
TK0005111,SCH00458,PAS003422,Sleeper,RT0085,1542.38,2024-12-15,E58,C20,Confirmed,
TK0005112,SCH00888,PAS004965,Sleeper,RT0040,366.98,2023-12-05,C3,C17,Confirmed,
TK0005113,SCH00587,PAS003028,Chair Car,RT0137,2431.81,2024-05-05,A26,C09,Waitlisted,Differently Abled
TK0005114,SCH00971,PAS002739,General,RT0150,347.36,2023-06-13,A35,C17,Confirmed,
TK0005115,SCH00544,PAS003875,General,RT0136,457.02,2023-01-31,B13,C12,Confirmed,
TK0005116,SCH00738,PAS000162,Vistadome,RT0146,5435.44,2023-01-16,D58,C02,Confirmed,Senior Citizen
TK0005117,SCH00342,PAS002904,General,RT0025,642.71,2024-04-04,D38,C04,Confirmed,
TK0005118,SCH00343,PAS003909,AC 2 Tier,RT0056,2557.3,2023-10-19,E8,C12,Confirmed,
TK0005119,SCH00583,PAS000508,Vistadome,RT0034,4970.67,2023-12-28,A48,C02,Confirmed,Senior Citizen
TK0005120,SCH00112,PAS000380,General,RT0120,811.19,2023-02-11,B38,C07,Confirmed,Military
TK0005121,SCH00328,PAS004586,AC 2 Tier,RT0009,2327.39,2024-09-03,A48,C19,Confirmed,
TK0005122,SCH00451,PAS001682,Vistadome,RT0045,1070.88,2023-10-16,E53,C01,Confirmed,
TK0005123,SCH00957,PAS001482,Vistadome,RT0052,3568.03,2023-11-12,C26,C11,Confirmed,
TK0005124,SCH00692,PAS004346,First Class,RT0036,892.02,2024-02-01,D14,C13,Waitlisted,
TK0005125,SCH00041,PAS000099,Sleeper,RT0065,1580.64,2024-10-02,E54,C03,Confirmed,Student
TK0005126,SCH00565,PAS002534,Sleeper,RT0107,775.14,2024-02-14,A6,C14,Cancelled,Differently Abled
TK0005127,SCH00678,PAS001607,General,RT0052,355.29,2024-05-23,D16,C08,Confirmed,Senior Citizen
TK0005128,SCH00679,PAS004152,First Class,RT0131,7329.23,2024-05-09,E31,C16,Confirmed,
TK0005129,SCH00839,PAS001531,AC 2 Tier,RT0032,6717.33,2023-07-24,C12,C19,Confirmed,
TK0005130,SCH00882,PAS004974,AC 2 Tier,RT0108,5593.66,2024-09-06,C39,C16,Confirmed,Senior Citizen
TK0005131,SCH00117,PAS002560,AC 2 Tier,RT0028,5777.29,2023-04-12,B26,C12,Confirmed,
TK0005132,SCH00997,PAS004203,AC 2 Tier,RT0073,727.38,2024-10-15,C22,C19,Confirmed,
TK0005133,SCH00732,PAS000869,AC 3 Tier,RT0076,1214.7,2023-08-05,B4,C06,Confirmed,
TK0005134,SCH00513,PAS001949,AC 3 Tier,RT0132,3084.2,2024-10-12,E41,C15,Confirmed,
TK0005135,SCH00672,PAS004923,AC 2 Tier,RT0032,5284.38,2024-02-01,B49,C15,Waitlisted,
TK0005136,SCH00313,PAS002959,General,RT0126,44.57,2023-10-08,E25,C06,Waitlisted,
TK0005137,SCH00486,PAS002222,AC 3 Tier,RT0054,400.09,2023-10-07,A27,C09,Confirmed,
TK0005138,SCH00974,PAS000554,Sleeper,RT0086,689.75,2023-04-13,D56,C01,Waitlisted,
TK0005139,SCH00725,PAS001557,AC 3 Tier,RT0148,560.41,2024-11-18,E56,C18,Waitlisted,Senior Citizen
TK0005140,SCH00479,PAS002828,Sleeper,RT0077,1581.2,2023-03-22,B7,C12,Waitlisted,Military
TK0005141,SCH00588,PAS004512,Vistadome,RT0129,5187.67,2024-03-26,A18,C13,Confirmed,
TK0005142,SCH00338,PAS004944,AC 3 Tier,RT0055,3576.43,2024-06-13,D33,C17,Waitlisted,Senior Citizen
TK0005143,SCH00047,PAS000939,Chair Car,RT0028,2509.16,2024-06-06,D48,C01,Cancelled,
TK0005144,SCH00394,PAS003169,General,RT0021,557.43,2023-10-07,B22,C16,Confirmed,Military
TK0005145,SCH00826,PAS000587,Sleeper,RT0146,1637.25,2023-01-26,E11,C04,Confirmed,Differently Abled
TK0005146,SCH00089,PAS003336,Sleeper,RT0131,847.42,2024-02-08,C24,C08,Confirmed,
TK0005147,SCH00744,PAS003690,General,RT0110,217.17,2023-05-04,C35,C10,Waitlisted,
TK0005148,SCH00143,PAS003295,First Class,RT0149,1633.62,2023-11-17,A14,C11,Cancelled,Military
TK0005149,SCH00574,PAS000344,Chair Car,RT0087,1198.33,2023-12-17,B21,C11,Confirmed,Senior Citizen
TK0005150,SCH00492,PAS002554,Vistadome,RT0140,1721.34,2023-09-06,E32,C13,Confirmed,Military
TK0005151,SCH00314,PAS001504,AC 3 Tier,RT0011,357.7,2024-01-05,C51,C11,Confirmed,Senior Citizen
TK0005152,SCH00176,PAS001808,Chair Car,RT0126,143.59,2024-08-05,B59,C09,Confirmed,Differently Abled
TK0005153,SCH00664,PAS000921,Vistadome,RT0131,3304.39,2023-10-03,E31,C17,Confirmed,Military
TK0005154,SCH00156,PAS004296,Chair Car,RT0100,1383.31,2023-03-01,D32,C04,Confirmed,
TK0005155,SCH00906,PAS003535,General,RT0101,189.59,2024-03-30,A6,C12,Confirmed,
TK0005156,SCH00572,PAS002673,Sleeper,RT0001,618.4,2024-02-06,A35,C09,RAC,
TK0005157,SCH00645,PAS001513,First Class,RT0072,8838.25,2023-06-03,A32,C20,Confirmed,
TK0005158,SCH00072,PAS005000,Sleeper,RT0122,678.43,2024-05-11,C10,C04,Confirmed,
TK0005159,SCH00836,PAS000422,General,RT0128,170.34,2024-06-14,E7,C15,Waitlisted,
TK0005160,SCH00903,PAS003442,AC 2 Tier,RT0010,763.2,2024-09-30,B2,C07,RAC,Senior Citizen
TK0005161,SCH00157,PAS002805,Vistadome,RT0138,3133.42,2024-05-01,C52,C15,Cancelled,
TK0005162,SCH00545,PAS001285,General,RT0082,729.48,2023-08-05,D7,C05,Confirmed,
TK0005163,SCH00362,PAS003045,Sleeper,RT0079,463.4,2024-07-24,E4,C10,Waitlisted,
TK0005164,SCH00837,PAS002789,Sleeper,RT0075,1070.01,2023-05-28,A25,C19,Cancelled,
TK0005165,SCH00484,PAS003159,First Class,RT0113,11263.52,2024-10-11,D22,C20,Cancelled,Military
TK0005166,SCH00034,PAS000228,First Class,RT0031,6283.36,2024-08-23,D35,C20,Waitlisted,
TK0005167,SCH00378,PAS000715,Chair Car,RT0124,364.33,2023-05-24,A15,C02,Confirmed,Senior Citizen
TK0005168,SCH00523,PAS003980,AC 3 Tier,RT0063,1191.57,2024-03-17,A7,C11,Confirmed,
TK0005169,SCH00883,PAS000358,Sleeper,RT0060,1452.75,2023-12-04,B18,C18,Confirmed,
TK0005170,SCH00134,PAS004040,AC 2 Tier,RT0150,4004.42,2024-05-29,B21,C05,Confirmed,
TK0005171,SCH00234,PAS004828,General,RT0070,342.19,2023-07-12,A20,C18,Confirmed,
TK0005172,SCH00276,PAS004343,General,RT0015,556.17,2024-06-19,B59,C15,Confirmed,
TK0005173,SCH00725,PAS004120,First Class,RT0045,2801.21,2024-05-15,B49,C11,Confirmed,Senior Citizen
TK0005174,SCH00629,PAS002443,AC 3 Tier,RT0070,2624.01,2023-07-15,A20,C12,Confirmed,Student
TK0005175,SCH00598,PAS004669,General,RT0150,288.4,2024-07-18,B1,C02,Confirmed,
TK0005176,SCH00193,PAS004277,Chair Car,RT0140,588.81,2024-07-22,E45,C17,RAC,
TK0005177,SCH00590,PAS002802,Sleeper,RT0132,1390.72,2023-09-22,D8,C09,Confirmed,Student
TK0005178,SCH00791,PAS002673,AC 2 Tier,RT0068,2224.96,2024-11-03,D56,C01,Confirmed,Differently Abled
TK0005179,SCH00189,PAS002921,General,RT0121,471.36,2023-04-04,E51,C13,RAC,
TK0005180,SCH00166,PAS000598,Sleeper,RT0107,885.16,2023-10-13,E54,C07,Confirmed,
TK0005181,SCH00603,PAS003591,General,RT0054,98.61,2024-06-22,A12,C15,Confirmed,Senior Citizen
TK0005182,SCH00300,PAS002899,First Class,RT0055,7589.86,2024-11-23,A7,C02,RAC,
TK0005183,SCH00717,PAS001188,Chair Car,RT0100,1245.53,2024-08-18,B36,C15,Confirmed,Differently Abled
TK0005184,SCH00201,PAS002435,Sleeper,RT0115,974.63,2024-05-31,B48,C01,Confirmed,
TK0005185,SCH00965,PAS003114,AC 2 Tier,RT0114,2851.63,2023-02-07,D26,C13,Confirmed,
TK0005186,SCH00210,PAS000522,AC 3 Tier,RT0073,272.81,2023-05-05,B53,C06,Confirmed,
TK0005187,SCH00242,PAS001853,General,RT0116,496.54,2023-11-30,A16,C15,Cancelled,
TK0005188,SCH00250,PAS002864,AC 2 Tier,RT0068,3046.44,2024-03-15,B3,C17,Confirmed,Senior Citizen
