booking_id,ticket_id,booking_date,booking_channel,base_fare,convenience_fee,total_amount,booking_status,pnr_number
BK0003586,TK0003586,2024-10-14,IRCTC,344.63,11.14,355.77,Confirmed,PNR3720612174
BK0003587,TK0003587,2023-04-14,Online,2814.16,40.85,2855.01,Confirmed,PNR3711026109
BK0003588,TK0003588,2023-03-13,Mobile App,3417.75,21.7,3439.45,Confirmed,PNR7370716254
BK0003589,TK0003589,2023-04-02,IRCTC,8722.27,39.76,8762.03,Confirmed,PNR8018971704
BK0003590,TK0003590,2023-05-22,Online,2310.2,35.01,2345.21,Confirmed,PNR7156204947
BK0003591,TK0003591,2024-09-03,Online,7584.23,11.38,7595.61,Confirmed,PNR9852800581
BK0003592,TK0003592,2023-01-02,Counter,2978.48,0,2978.48,Cancelled,PNR9807939143
BK0003593,TK0003593,2024-02-12,Agent,893.87,0,893.87,Confirmed,PNR9901091566
BK0003594,TK0003594,2023-05-20,Agent,3125.2,0,3125.2,Confirmed,PNR8216306167
BK0003595,TK0003595,2023-04-18,Counter,456.72,0,456.72,Confirmed,PNR8349778181
BK0003596,TK0003596,2023-07-24,IRCTC,824.13,20.76,844.89,Confirmed,PNR9294699250
BK0003597,TK0003597,2023-06-26,Mobile App,1008.38,49.11,1057.49,Confirmed,PNR6287391627
BK0003598,TK0003598,2023-05-30,Agent,120.06,0,120.06,Confirmed,PNR3020721008
BK0003599,TK0003599,2024-08-12,Online,326.47,42.82,369.29,Confirmed,PNR1512508064
BK0003600,TK0003600,2023-06-06,IRCTC,644.59,15.93,660.52,Confirmed,PNR5156337643
BK0003601,TK0003601,2023-10-15,IRCTC,143.36,13.32,156.68,Confirmed,PNR4619502038
BK0003602,TK0003602,2024-05-08,IRCTC,1154.5,27.77,1182.27,Confirmed,PNR6618544518
BK0003603,TK0003603,2023-06-26,Mobile App,2006.56,41.05,2047.61,Confirmed,PNR7351501323
BK0003604,TK0003604,2024-05-21,Online,3794.12,19.2,3813.32,Confirmed,PNR6202472466
BK0003605,TK0003605,2023-02-20,Online,2344.11,48.59,2392.7,Confirmed,PNR6273542315
BK0003606,TK0003606,2023-03-24,Agent,345.88,0,345.88,Pending,PNR3683717956
BK0003607,TK0003607,2023-01-20,Online,1664.56,37.15,1701.71,Confirmed,PNR5973261571
BK0003608,TK0003608,2024-07-30,Online,1044.42,24.52,1068.94,Confirmed,PNR7825084068
BK0003609,TK0003609,2023-02-25,Agent,9797.19,0,9797.19,Cancelled,PNR5056690695
BK0003610,TK0003610,2023-08-22,Counter,1290.88,0,1290.88,Confirmed,PNR4872671693
BK0003611,TK0003611,2024-08-10,Mobile App,365.06,22.14,387.2,Confirmed,PNR6703696632
BK0003612,TK0003612,2024-06-08,Agent,7416.13,0,7416.13,Confirmed,PNR7194200121
BK0003613,TK0003613,2024-12-17,Agent,285.42,0,285.42,Confirmed,PNR3607790374
BK0003614,TK0003614,2023-09-07,Counter,6595.01,0,6595.01,Confirmed,PNR1418393412
BK0003615,TK0003615,2023-07-17,Mobile App,2163.83,41.98,2205.81,Cancelled,PNR5891138422
BK0003616,TK0003616,2024-07-07,Counter,359.25,0,359.25,Cancelled,PNR1451456740
BK0003617,TK0003617,2024-11-16,Counter,497.28,0,497.28,Confirmed,PNR7326655093
BK0003618,TK0003618,2023-07-03,Online,6282.71,48.6,6331.31,Confirmed,PNR1524793298
BK0003619,TK0003619,2023-03-30,Online,12605.66,44.29,12649.95,Confirmed,PNR3940264678
BK0003620,TK0003620,2024-10-16,IRCTC,2704.22,38.45,2742.67,Confirmed,PNR1848797760
BK0003621,TK0003621,2023-02-22,Counter,1013.68,0,1013.68,Confirmed,PNR7305401040
BK0003622,TK0003622,2023-06-03,Agent,236.49,0,236.49,Cancelled,PNR8156331620
BK0003623,TK0003623,2024-12-04,Agent,7896.78,0,7896.78,Confirmed,PNR9270920997
BK0003624,TK0003624,2024-07-26,Online,4999.14,14.34,5013.48,Confirmed,PNR8534518520
BK0003625,TK0003625,2023-04-15,Mobile App,1239.34,20.86,1260.2,Confirmed,PNR4975469460
BK0003626,TK0003626,2024-08-28,Online,877.4,14.09,891.49,Confirmed,PNR7556280649
BK0003627,TK0003627,2024-02-21,Agent,5428.83,0,5428.83,Cancelled,PNR3071989952
BK0003628,TK0003628,2023-03-17,Mobile App,2871.66,45.82,2917.48,Confirmed,PNR2698294195
BK0003629,TK0003629,2023-03-24,Counter,570.17,0,570.17,Cancelled,PNR5875071922
BK0003630,TK0003630,2023-02-13,Online,971.33,13.05,984.38,Confirmed,PNR9373922560
BK0003631,TK0003631,2024-01-09,Mobile App,2147.98,10.42,2158.4,Confirmed,PNR4075353858
BK0003632,TK0003632,2024-09-18,Agent,234.11,0,234.11,Confirmed,PNR1165825404
BK0003633,TK0003633,2023-10-28,Agent,741.29,0,741.29,Confirmed,PNR1952470755
BK0003634,TK0003634,2023-12-13,Counter,431.26,0,431.26,Pending,PNR4652220049
BK0003635,TK0003635,2023-11-08,Agent,7726.3,0,7726.3,Cancelled,PNR5819565373
BK0003636,TK0003636,2023-10-24,IRCTC,930.24,23.43,953.67,Confirmed,PNR1409931467
BK0003637,TK0003637,2023-11-26,IRCTC,1219.39,29.63,1249.02,Confirmed,PNR9419591804
BK0003638,TK0003638,2023-08-29,IRCTC,1940.88,47.98,1988.86,Confirmed,PNR2447241010
BK0003639,TK0003639,2024-01-25,Agent,1642.18,0,1642.18,Confirmed,PNR8917951116
BK0003640,TK0003640,2024-12-09,Mobile App,1249.97,11.05,1261.02,Confirmed,PNR1218736796
BK0003641,TK0003641,2023-08-08,Mobile App,4569.37,15.33,4584.7,Confirmed,PNR1381659190
BK0003642,TK0003642,2024-02-07,Agent,1265.58,0,1265.58,Cancelled,PNR3619897245
BK0003643,TK0003643,2023-01-27,IRCTC,521.24,12.68,533.92,Cancelled,PNR9851761327
BK0003644,TK0003644,2024-09-06,Online,144.97,37.31,182.28,Confirmed,PNR7136279773
BK0003645,TK0003645,2023-06-22,Mobile App,1328.22,26.54,1354.76,Confirmed,PNR4985789920
BK0003646,TK0003646,2023-06-11,Agent,6618.16,0,6618.16,Cancelled,PNR9647259860
BK0003647,TK0003647,2023-04-24,Online,948.43,34.85,983.28,Cancelled,PNR6790359552
BK0003648,TK0003648,2024-03-04,Mobile App,2707.11,10.28,2717.39,Confirmed,PNR9931952562
BK0003649,TK0003649,2024-02-02,Agent,1194.16,0,1194.16,Confirmed,PNR6968588065
BK0003650,TK0003650,2023-08-05,Counter,1740.6,0,1740.6,Confirmed,PNR9431232219
BK0003651,TK0003651,2023-12-20,Agent,3617.79,0,3617.79,Confirmed,PNR8821571341
BK0003652,TK0003652,2024-02-26,IRCTC,2648.36,23.22,2671.58,Confirmed,PNR9573086324
BK0003653,TK0003653,2024-10-28,Online,8118.92,12.95,8131.87,Confirmed,PNR5627203580
BK0003654,TK0003654,2023-04-23,Counter,1158.76,0,1158.76,Confirmed,PNR4054034942
BK0003655,TK0003655,2024-04-18,Agent,393.55,0,393.55,Cancelled,PNR6184740469
BK0003656,TK0003656,2023-04-29,IRCTC,331.65,12.67,344.32,Confirmed,PNR5889528563
BK0003657,TK0003657,2024-08-25,Agent,1500.34,0,1500.34,Confirmed,PNR8111982835
BK0003658,TK0003658,2024-01-06,Agent,856.27,0,856.27,Cancelled,PNR9464158753
BK0003659,TK0003659,2023-01-28,Agent,5024.56,0,5024.56,Confirmed,PNR9842299116
BK0003660,TK0003660,2023-02-10,Counter,6556.2,0,6556.2,Confirmed,PNR7169673225
BK0003661,TK0003661,2024-08-21,Agent,564.2,0,564.2,Confirmed,PNR4295546112
BK0003662,TK0003662,2023-09-01,Agent,807.39,0,807.39,Confirmed,PNR7394082603
BK0003663,TK0003663,2023-09-16,Counter,724.96,0,724.96,Confirmed,PNR1497955080
BK0003664,TK0003664,2023-05-29,Agent,2531.46,0,2531.46,Confirmed,PNR7923631300
BK0003665,TK0003665,2024-10-31,Mobile App,341.68,12.18,353.86,Confirmed,PNR6589009319
BK0003666,TK0003666,2023-06-27,Mobile App,1576.57,31.88,1608.45,Cancelled,PNR9993423998
BK0003667,TK0003667,2024-12-10,Online,1767.2,48.05,1815.25,Cancelled,PNR2007326263
BK0003668,TK0003668,2024-11-02,IRCTC,1312.49,28.32,1340.81,Confirmed,PNR2648793280
BK0003669,TK0003669,2023-02-01,Counter,2792.53,0,2792.53,Confirmed,PNR6602655056
BK0003670,TK0003670,2024-01-28,Mobile App,535.13,47.83,582.96,Pending,PNR1065407192
BK0003671,TK0003671,2024-05-27,Counter,6533.91,0,6533.91,Confirmed,PNR2436173131
BK0003672,TK0003672,2023-10-26,Agent,5038.16,0,5038.16,Confirmed,PNR9563960763
BK0003673,TK0003673,2024-01-15,Agent,245.7,0,245.7,Confirmed,PNR2563114277
BK0003674,TK0003674,2024-02-01,Agent,2588.45,0,2588.45,Confirmed,PNR6695890070
BK0003675,TK0003675,2023-04-27,Mobile App,199.61,31.23,230.84,Confirmed,PNR1120770025
BK0003676,TK0003676,2023-05-14,Mobile App,2749.5,23.08,2772.58,Confirmed,PNR5621012906
BK0003677,TK0003677,2023-05-31,Agent,4735.92,0,4735.92,Confirmed,PNR6009408269
BK0003678,TK0003678,2023-12-05,Online,644.59,12.66,657.25,Confirmed,PNR7329672427
BK0003679,TK0003679,2023-04-01,Online,550.08,37.62,587.7,Confirmed,PNR6476945491
BK0003680,TK0003680,2023-01-05,Counter,2233.47,0,2233.47,Cancelled,PNR7969755260
BK0003681,TK0003681,2024-04-11,Agent,2707.48,0,2707.48,Confirmed,PNR4214899094
BK0003682,TK0003682,2023-07-12,Agent,3963.56,0,3963.56,Confirmed,PNR2106200379
BK0003683,TK0003683,2024-02-17,Online,3802.98,25.54,3828.52,Confirmed,PNR5336711395
BK0003684,TK0003684,2023-08-15,Agent,587.81,0,587.81,Confirmed,PNR6131708365
BK0003685,TK0003685,2024-01-15,Mobile App,1478.81,26.89,1505.7,Confirmed,PNR2549730109
BK0003686,TK0003686,2024-11-04,Counter,517.9,0,517.9,Cancelled,PNR1487390992
BK0003687,TK0003687,2024-10-09,Mobile App,1460.8,41.53,1502.33,Confirmed,PNR7612955994
BK0003688,TK0003688,2024-05-11,Online,5779.38,49.95,5829.33,Cancelled,PNR5766475326
BK0003689,TK0003689,2024-06-10,IRCTC,2605.42,11.28,2616.7,Confirmed,PNR3765781392
BK0003690,TK0003690,2023-10-27,Agent,940.54,0,940.54,Confirmed,PNR9258588186
BK0003691,TK0003691,2023-06-25,Agent,355.57,0,355.57,Confirmed,PNR4954624946
BK0003692,TK0003692,2024-11-09,Counter,440.15,0,440.15,Confirmed,PNR7345886536
BK0003693,TK0003693,2023-02-26,Mobile App,8655.73,14.23,8669.96,Confirmed,PNR9772358447
BK0003694,TK0003694,2024-03-16,IRCTC,1077.39,18.66,1096.05,Confirmed,PNR6391614556
BK0003695,TK0003695,2023-03-31,Agent,2035.31,0,2035.31,Confirmed,PNR9847029035
BK0003696,TK0003696,2023-09-30,Counter,12936.63,0,12936.63,Confirmed,PNR2832242246
BK0003697,TK0003697,2024-12-25,IRCTC,4394.48,22.8,4417.28,Confirmed,PNR8228959593
BK0003698,TK0003698,2024-07-14,Counter,479.94,0,479.94,Confirmed,PNR6402531203
BK0003699,TK0003699,2024-01-03,Counter,1556.59,0,1556.59,Confirmed,PNR1865599175
BK0003700,TK0003700,2024-07-22,Agent,894.59,0,894.59,Confirmed,PNR6540153298
BK0003701,TK0003701,2023-07-19,Mobile App,6732.86,24.12,6756.98,Confirmed,PNR2162410113
BK0003702,TK0003702,2023-03-17,Counter,1984.63,0,1984.63,Confirmed,PNR9080811244
BK0003703,TK0003703,2023-10-09,Agent,2507.02,0,2507.02,Confirmed,PNR2937160689
BK0003704,TK0003704,2023-06-16,Agent,9236.78,0,9236.78,Pending,PNR9022103280
BK0003705,TK0003705,2024-04-29,Mobile App,1574.09,37.52,1611.61,Confirmed,PNR9997827308
BK0003706,TK0003706,2024-06-06,Mobile App,5249.57,26.59,5276.16,Confirmed,PNR2851166651
BK0003707,TK0003707,2024-04-21,IRCTC,248.21,44.44,292.65,Cancelled,PNR8024111125
BK0003708,TK0003708,2023-07-16,Counter,1316.86,0,1316.86,Confirmed,PNR9234532060
BK0003709,TK0003709,2024-11-18,Mobile App,116.75,48.24,164.99,Confirmed,PNR4833905895
BK0003710,TK0003710,2024-11-08,Counter,593.17,0,593.17,Confirmed,PNR9149496272
BK0003711,TK0003711,2023-02-07,Agent,3170.73,0,3170.73,Confirmed,PNR1805937905
BK0003712,TK0003712,2023-01-20,Agent,2123.79,0,2123.79,Confirmed,PNR6554090137
BK0003713,TK0003713,2024-02-08,IRCTC,10493.44,43.43,10536.87,Confirmed,PNR4542099343
BK0003714,TK0003714,2023-01-28,Mobile App,289.01,34.15,323.16,Confirmed,PNR9654035946
BK0003715,TK0003715,2024-02-02,Agent,4812.19,0,4812.19,Confirmed,PNR5439344523
BK0003716,TK0003716,2024-04-10,Counter,2416.17,0,2416.17,Confirmed,PNR4011207262
BK0003717,TK0003717,2023-08-28,IRCTC,2988.19,33.93,3022.12,Cancelled,PNR1689428065
BK0003718,TK0003718,2023-06-26,Agent,710.54,0,710.54,Confirmed,PNR1050531034
BK0003719,TK0003719,2024-06-21,IRCTC,1842.46,28.89,1871.35,Confirmed,PNR6012054208
BK0003720,TK0003720,2024-12-26,Online,5102.85,34.75,5137.6,Confirmed,PNR3509444709
BK0003721,TK0003721,2024-07-22,Mobile App,129.31,38,167.31,Confirmed,PNR6371913884
BK0003722,TK0003722,2023-01-17,Mobile App,1890.12,19.04,1909.16,Confirmed,PNR6976266675
BK0003723,TK0003723,2024-03-03,IRCTC,344.94,45.73,390.67,Confirmed,PNR1432571338
BK0003724,TK0003724,2023-06-28,Online,1141.41,35.3,1176.71,Confirmed,PNR8771320678
BK0003725,TK0003725,2023-12-28,IRCTC,10765.56,29.84,10795.4,Confirmed,PNR2071006488
BK0003726,TK0003726,2024-05-15,IRCTC,990.01,37.7,1027.71,Confirmed,PNR9356006767
BK0003727,TK0003727,2023-05-02,Online,4033.1,42.55,4075.65,Confirmed,PNR1477564792
BK0003728,TK0003728,2023-03-31,Online,1263.71,26.8,1290.51,Confirmed,PNR1501361799
BK0003729,TK0003729,2024-10-09,Online,2456.87,31.34,2488.21,Confirmed,PNR2185439936
BK0003730,TK0003730,2023-11-22,IRCTC,729.67,35.71,765.38,Confirmed,PNR1070993197
BK0003731,TK0003731,2024-08-23,Mobile App,5261.56,41.32,5302.88,Cancelled,PNR4663569478
BK0003732,TK0003732,2024-08-04,Online,3792.81,45.26,3838.07,Confirmed,PNR8821997390
BK0003733,TK0003733,2024-02-04,Counter,1606.01,0,1606.01,Confirmed,PNR7939417515
BK0003734,TK0003734,2023-08-06,Mobile App,5587.71,32.64,5620.35,Confirmed,PNR8344508249
BK0003735,TK0003735,2023-06-18,Counter,651.42,0,651.42,Confirmed,PNR8114700779
BK0003736,TK0003736,2023-02-10,Agent,6366.19,0,6366.19,Confirmed,PNR1047554914
BK0003737,TK0003737,2024-03-14,Counter,451.68,0,451.68,Cancelled,PNR9707805729
BK0003738,TK0003738,2023-09-26,Mobile App,2614.55,34.27,2648.82,Cancelled,PNR8588047689
BK0003739,TK0003739,2024-02-05,Mobile App,6307.8,45.16,6352.96,Cancelled,PNR8878617503
BK0003740,TK0003740,2024-11-06,Counter,3972.45,0,3972.45,Cancelled,PNR1440096268
BK0003741,TK0003741,2023-10-05,IRCTC,2344.35,28.55,2372.9,Confirmed,PNR3904974505
BK0003742,TK0003742,2024-04-10,Mobile App,42.53,21.37,63.9,Pending,PNR8332349969
BK0003743,TK0003743,2024-04-29,IRCTC,4739.85,37.44,4777.29,Confirmed,PNR5590067198
BK0003744,TK0003744,2024-09-06,IRCTC,201.61,21.01,222.62,Confirmed,PNR4044863438
BK0003745,TK0003745,2023-10-02,Online,2184.35,32.12,2216.47,Cancelled,PNR4900572724
BK0003746,TK0003746,2023-03-27,IRCTC,2522.31,19.89,2542.2,Confirmed,PNR7074273593
BK0003747,TK0003747,2023-07-15,Online,2758.43,43.75,2802.18,Confirmed,PNR1128610143
BK0003748,TK0003748,2024-02-18,IRCTC,2129.16,15.37,2144.53,Confirmed,PNR7442664065
BK0003749,TK0003749,2023-01-05,Mobile App,1153.52,42.14,1195.66,Confirmed,PNR3205410821
BK0003750,TK0003750,2024-04-11,Online,3956.9,40.66,3997.56,Confirmed,PNR1448319623
BK0003751,TK0003751,2023-08-23,Online,1928.46,12.12,1940.58,Confirmed,PNR4457349181
BK0003752,TK0003752,2024-08-04,Agent,353.04,0,353.04,Confirmed,PNR6375728535
BK0003753,TK0003753,2023-12-29,Counter,606.76,0,606.76,Confirmed,PNR7761480249
BK0003754,TK0003754,2024-06-17,Online,4887.5,17.21,4904.71,Confirmed,PNR7597464861
BK0003755,TK0003755,2024-09-22,Mobile App,3481.59,31.64,3513.23,Confirmed,PNR3756595305
BK0003756,TK0003756,2023-01-12,Agent,277.72,0,277.72,Confirmed,PNR9263845288
BK0003757,TK0003757,2023-03-23,Mobile App,1978.92,22.33,2001.25,Confirmed,PNR3432935525
BK0003758,TK0003758,2023-12-17,Agent,431.21,0,431.21,Pending,PNR5688107725
BK0003759,TK0003759,2023-10-30,Mobile App,620.08,42.84,662.92,Confirmed,PNR2170069107
BK0003760,TK0003760,2024-09-18,Agent,3131.72,0,3131.72,Confirmed,PNR8235037790
BK0003761,TK0003761,2023-01-10,Counter,4389.63,0,4389.63,Confirmed,PNR9475471553
BK0003762,TK0003762,2024-07-21,Online,12477.22,36.49,12513.71,Confirmed,PNR4346163058
BK0003763,TK0003763,2024-05-19,Online,1340.7,33.32,1374.02,Confirmed,PNR3899291647
BK0003764,TK0003764,2023-07-26,IRCTC,15253.61,14.37,15267.98,Pending,PNR1694661586
BK0003765,TK0003765,2023-11-01,Agent,978.66,0,978.66,Pending,PNR6475706176
BK0003766,TK0003766,2024-01-17,Online,622.15,25.32,647.47,Confirmed,PNR6967186566
BK0003767,TK0003767,2024-08-08,IRCTC,3571.18,33.81,3604.99,Confirmed,PNR1254597650
BK0003768,TK0003768,2023-01-06,Agent,4113.07,0,4113.07,Confirmed,PNR3326320487
BK0003769,TK0003769,2024-02-01,Online,604.71,41.3,646.01,Confirmed,PNR8671825604
BK0003770,TK0003770,2024-09-23,Agent,4485.55,0,4485.55,Confirmed,PNR8503390923
BK0003771,TK0003771,2024-04-20,Online,740.67,30.73,771.4,Confirmed,PNR5172879544
BK0003772,TK0003772,2023-05-25,Agent,1585.39,0,1585.39,Confirmed,PNR3359585295
BK0003773,TK0003773,2024-03-27,Mobile App,9494.23,44.85,9539.08,Confirmed,PNR5902638447
BK0003774,TK0003774,2024-01-04,Counter,948.29,0,948.29,Confirmed,PNR6236246590
BK0003775,TK0003775,2024-07-18,IRCTC,1628.03,31.59,1659.62,Confirmed,PNR7741690545
BK0003776,TK0003776,2024-07-04,Counter,2821.64,0,2821.64,Confirmed,PNR8935041965
BK0003777,TK0003777,2024-02-11,Counter,360.04,0,360.04,Cancelled,PNR7696410822
BK0003778,TK0003778,2024-12-18,IRCTC,12260.33,13.55,12273.88,Confirmed,PNR5763743854
BK0003779,TK0003779,2024-06-24,Agent,3956.67,0,3956.67,Confirmed,PNR2765609495
BK0003780,TK0003780,2024-07-10,IRCTC,300.02,48.58,348.6,Cancelled,PNR3351148557
BK0003781,TK0003781,2023-07-23,Mobile App,625.8,18.67,644.47,Confirmed,PNR4674888662
BK0003782,TK0003782,2023-03-18,Counter,846.21,0,846.21,Confirmed,PNR2297669961
BK0003783,TK0003783,2023-08-31,Online,606.75,20.16,626.91,Confirmed,PNR8438989270
BK0003784,TK0003784,2023-09-12,Counter,2850.89,0,2850.89,Confirmed,PNR9220773502
BK0003785,TK0003785,2023-11-16,Mobile App,3225.7,49.94,3275.64,Confirmed,PNR3747805983
BK0003786,TK0003786,2023-04-02,Counter,1147.26,0,1147.26,Confirmed,PNR2272641077
BK0003787,TK0003787,2023-11-30,IRCTC,8174.55,20.32,8194.87,Confirmed,PNR8109063156
BK0003788,TK0003788,2023-01-25,Counter,1529.87,0,1529.87,Confirmed,PNR7992378954
BK0003789,TK0003789,2024-03-31,Online,2721.73,21.33,2743.06,Cancelled,PNR8663446983
BK0003790,TK0003790,2023-05-19,Online,3262.49,11.42,3273.91,Confirmed,PNR6322524156
BK0003791,TK0003791,2024-03-25,Counter,3180.55,0,3180.55,Confirmed,PNR3382646614
BK0003792,TK0003792,2024-11-22,Online,1267.9,25.18,1293.08,Confirmed,PNR2213508164
BK0003793,TK0003793,2023-02-02,Mobile App,900.83,18.37,919.2,Confirmed,PNR9534893424
BK0003794,TK0003794,2023-06-30,Mobile App,2597.91,24.71,2622.62,Confirmed,PNR5581620228
BK0003795,TK0003795,2023-04-07,Mobile App,1030.73,27.34,1058.07,Cancelled,PNR3635376109
BK0003796,TK0003796,2024-12-16,Mobile App,1875.32,24.31,1899.63,Confirmed,PNR2816589261
BK0003797,TK0003797,2023-04-13,IRCTC,5003.43,31.31,5034.74,Cancelled,PNR1017014427
BK0003798,TK0003798,2024-11-20,Agent,4911.08,0,4911.08,Confirmed,PNR7669171656
BK0003799,TK0003799,2024-07-31,Mobile App,4472.14,18.97,4491.11,Confirmed,PNR5099575259
BK0003800,TK0003800,2024-09-30,Mobile App,2428.8,45.03,2473.83,Confirmed,PNR2361587898
BK0003801,TK0003801,2023-07-01,Agent,1876.15,0,1876.15,Confirmed,PNR3121291382
BK0003802,TK0003802,2024-03-21,Agent,557.45,0,557.45,Cancelled,PNR1586816727
BK0003803,TK0003803,2023-04-05,Mobile App,657.41,18.75,676.16,Confirmed,PNR8007784127
BK0003804,TK0003804,2023-08-18,Mobile App,3480.94,20.15,3501.09,Confirmed,PNR5817709675
BK0003805,TK0003805,2024-05-25,Mobile App,1048.51,11.56,1060.07,Confirmed,PNR1451990243
BK0003806,TK0003806,2023-01-02,Agent,1575.31,0,1575.31,Confirmed,PNR9721993451
BK0003807,TK0003807,2024-05-27,Agent,423.36,0,423.36,Confirmed,PNR2103670310
BK0003808,TK0003808,2023-08-31,Agent,3861.24,0,3861.24,Cancelled,PNR9891295136
BK0003809,TK0003809,2023-07-02,Counter,3487.05,0,3487.05,Confirmed,PNR9534376398
BK0003810,TK0003810,2023-06-08,Online,3588.62,24.63,3613.25,Confirmed,PNR5107853982
BK0003811,TK0003811,2023-07-20,Mobile App,2885.51,24.53,2910.04,Confirmed,PNR4438192715
BK0003812,TK0003812,2023-12-01,Online,319.04,44.58,363.62,Confirmed,PNR5555087020
BK0003813,TK0003813,2023-08-07,Counter,701.49,0,701.49,Confirmed,PNR1610786086
BK0003814,TK0003814,2024-05-06,Mobile App,922.83,16.8,939.63,Confirmed,PNR2548807203
BK0003815,TK0003815,2024-09-12,Counter,3572.74,0,3572.74,Confirmed,PNR8188458772
BK0003816,TK0003816,2024-10-30,Online,1484.09,12.53,1496.62,Confirmed,PNR8224122774
BK0003817,TK0003817,2023-05-09,Agent,2967.09,0,2967.09,Confirmed,PNR8974067197
BK0003818,TK0003818,2024-05-31,Counter,377.61,0,377.61,Confirmed,PNR6066386523
BK0003819,TK0003819,2023-06-10,Agent,222.28,0,222.28,Confirmed,PNR9050193520
BK0003820,TK0003820,2023-12-19,Counter,279.25,0,279.25,Confirmed,PNR7922749233
BK0003821,TK0003821,2024-11-07,IRCTC,375,12.64,387.64,Cancelled,PNR3821035372
BK0003822,TK0003822,2024-02-21,Counter,3610.93,0,3610.93,Confirmed,PNR8695640617
BK0003823,TK0003823,2024-12-16,Counter,927.61,0,927.61,Confirmed,PNR3870056086
BK0003824,TK0003824,2024-10-05,Online,5325.52,14.81,5340.33,Confirmed,PNR1253654515
BK0003825,TK0003825,2023-03-25,IRCTC,299.6,20.44,320.04,Confirmed,PNR4276422714
BK0003826,TK0003826,2023-10-25,Mobile App,1369.89,41.89,1411.78,Confirmed,PNR7412307462
BK0003827,TK0003827,2024-07-26,Counter,266.98,0,266.98,Confirmed,PNR3739693456
BK0003828,TK0003828,2023-06-19,Agent,542.4,0,542.4,Confirmed,PNR6081369504
BK0003829,TK0003829,2024-04-16,Agent,3981.57,0,3981.57,Confirmed,PNR2018703560
BK0003830,TK0003830,2024-03-15,IRCTC,1510.36,34.46,1544.82,Confirmed,PNR9539454674
BK0003831,TK0003831,2024-01-16,Mobile App,249.03,27.18,276.21,Confirmed,PNR7204633768
BK0003832,TK0003832,2023-12-10,Online,2748.35,24.51,2772.86,Confirmed,PNR5104505160
BK0003833,TK0003833,2023-01-14,Counter,3096.03,0,3096.03,Confirmed,PNR5680628547
BK0003834,TK0003834,2024-11-07,IRCTC,1474.36,36.29,1510.65,Cancelled,PNR8145989015
BK0003835,TK0003835,2024-08-30,Agent,10298.37,0,10298.37,Cancelled,PNR9838338176
BK0003836,TK0003836,2024-10-16,Online,6980.01,31.18,7011.19,Confirmed,PNR7119508267
BK0003837,TK0003837,2024-02-06,Counter,4213.65,0,4213.65,Confirmed,PNR7700134723
BK0003838,TK0003838,2024-08-21,Online,1234.29,43.94,1278.23,Confirmed,PNR4761980832
BK0003839,TK0003839,2024-02-22,Mobile App,157.16,18.13,175.29,Cancelled,PNR1632414918
BK0003840,TK0003840,2024-04-09,IRCTC,6852.55,45.03,6897.58,Cancelled,PNR4451129106
BK0003841,TK0003841,2024-12-15,Mobile App,574.72,42.92,617.64,Cancelled,PNR7133132352
BK0003842,TK0003842,2023-07-24,Mobile App,56.43,21,77.43,Cancelled,PNR8672127208
BK0003843,TK0003843,2024-03-24,IRCTC,1434.87,20.76,1455.63,Confirmed,PNR2352440503
BK0003844,TK0003844,2024-11-29,Mobile App,2665.25,39.85,2705.1,Confirmed,PNR5367449487
BK0003845,TK0003845,2023-11-14,Online,1657.52,37.8,1695.32,Confirmed,PNR7734240137
BK0003846,TK0003846,2024-04-28,Online,151.58,12.71,164.29,Confirmed,PNR1729297133
BK0003847,TK0003847,2023-01-22,Counter,8821.84,0,8821.84,Confirmed,PNR4399879307
BK0003848,TK0003848,2024-04-24,IRCTC,10526.51,37.39,10563.9,Confirmed,PNR9255874891
BK0003849,TK0003849,2024-12-11,IRCTC,272.45,31.34,303.79,Confirmed,PNR9294459846
BK0003850,TK0003850,2023-01-11,IRCTC,301.94,42.92,344.86,Confirmed,PNR7331154171
BK0003851,TK0003851,2023-08-18,Online,3545.01,39.42,3584.43,Confirmed,PNR4641892331
BK0003852,TK0003852,2023-11-05,Mobile App,929.98,25.88,955.86,Confirmed,PNR7399031754
BK0003853,TK0003853,2023-10-19,Agent,3515.89,0,3515.89,Confirmed,PNR6779695255
BK0003854,TK0003854,2023-05-07,Online,1503.86,31.43,1535.29,Confirmed,PNR2053999177
BK0003855,TK0003855,2023-12-10,IRCTC,857.81,44.62,902.43,Cancelled,PNR8907558551
BK0003856,TK0003856,2023-01-24,Online,2287.21,38.45,2325.66,Confirmed,PNR3985602233
